-4.04,0.0
-3.96,0.0
-3.88,0.0
-3.8,0.0
-3.72,0.0
-3.64,0.0
-3.56,0.0
-3.48,0.0
-3.4,0.0
-3.32,0.0
-3.24,0.0
-3.16,0.0
-3.08,0.0
-3.0,0.0
-2.92,0.0
-2.84,0.0
-2.76,0.0
-2.68,0.0
-2.6,0.0
-2.52,0.0
-2.44,0.0
-2.36,0.0
-2.28,0.0
-2.2,0.0
-2.12,1.00000004904e-20
-2.04,0.0
-1.96,0.0
-1.88,0.0
-1.8,0.0
-1.72,1.00000001954e-24
-1.64,9.99999993923e-09
-1.56,1.00000002374e-32
-1.48,0.000100020006357
-1.4,9.99999996004e-13
-1.32,1.00020013973e-12
-1.24,9.99999993923e-09
-1.16,0.000400010001613
-1.08,0.000300020008581
-1.0,0.000200040012714
-0.92,0.000600080005825
-0.84,0.000500090012792
-0.76,0.00070010998752
-0.68,0.000700090022292
-0.6,0.000600119994488
-0.52,0.00250022020191
-0.44,0.00140018004458
-0.36,0.00180027994793
-0.28,0.00340037001297
-0.2,0.0048004402779
-0.12,0.00570046994835
-0.04,0.00590070011094
0.04,0.00760092027485
0.12,0.00870088022202
0.2,0.0101009104401
0.28,0.0120011707768
0.36,0.0128013901412
0.44,0.0153016205877
0.52,0.0198017898947
0.6,0.022502169013
0.68,0.0232024807483
0.76,0.0261026788503
0.84,0.0319028124213
0.92,0.0323031321168
1.0,0.0330031998456
1.08,0.0317033492029
1.16,0.0391037799418
1.24,0.0387036204338
1.32,0.0421038381755
1.4,0.0393038801849
1.48,0.0409041494131
1.56,0.038604170084
1.64,0.0377040319145
1.72,0.037503618747
1.8,0.0376038812101
1.88,0.0341036207974
1.96,0.0286030694842
2.04,0.0331032201648
2.12,0.0324031189084
2.2,0.0322027876973
2.28,0.0236023105681
2.36,0.0221020504832
2.44,0.0204022098333
2.52,0.0167018901557
2.6,0.0155016798526
2.68,0.0121012404561
2.76,0.0117010204121
2.84,0.00990097038448
2.92,0.00850071012974
3.0,0.00740062026307
3.08,0.0047005796805
3.16,0.00510053010657
3.24,0.00230032997206
3.32,0.00280030001886
3.4,0.00170034007169
3.48,0.00200020009652
3.56,0.00170011993032
3.64,0.00100013997871
3.72,0.000900059996638
3.8,0.000700069998857
3.88,0.000400029995944
type,1
