-4.04,0.0
-3.96,0.0
-3.88,0.0
-3.8,0.0
-3.72,0.0
-3.64,0.0
-3.56,0.0
-3.48,0.0
-3.4,0.0
-3.32,0.0
-3.24,0.0
-3.16,0.0
-3.08,0.0
-3.0,0.0
-2.92,0.0
-2.84,0.0
-2.76,0.0
-2.68,0.0
-2.6,0.0
-2.52,0.0
-2.44,0.0
-2.36,0.0
-2.28,0.0
-2.2,0.0
-2.12,0.0
-2.04,0.0
-1.96,0.0
-1.88,0.0
-1.8,0.0
-1.72,0.0
-1.64,0.0
-1.56,0.0
-1.48,0.0
-1.4,0.0
-1.32,0.0
-1.24,0.0
-1.16,9.99999993923e-09
-1.08,9.99999993923e-09
-1.0,9.99999996004e-13
-0.92,0.000100039993413
-0.84,0.000600040017162
-0.76,0.00110006995965
-0.68,0.00120014999993
-0.6,0.00210020015948
-0.52,0.00630050012842
-0.44,0.0102009503171
-0.36,0.0126014295965
-0.28,0.0255019813776
-0.2,0.0329031199217
-0.12,0.0443043410778
-0.04,0.0590056702495
0.04,0.0698067843914
0.12,0.0831082388759
0.2,0.0904088020325
0.28,0.0880096033216
0.36,0.0958089902997
0.44,0.0840090513229
0.52,0.0764079838991
0.6,0.0678062289953
0.68,0.0458054319024
0.76,0.0344036333263
0.84,0.0295023806393
0.92,0.0167016685009
1.0,0.00850113946944
1.08,0.00690068071708
1.16,0.00350048975088
1.24,0.00180018006358
1.32,0.00070015003439
1.4,0.000500020047184
1.48,0.000200029986445
1.56,0.000200010006665
1.64,1.00000004904e-20
1.72,9.99999974738e-05
1.8,0.0
1.88,9.99999996004e-13
1.96,1.00000004904e-20
2.04,0.0
2.12,0.0
2.2,0.0
2.28,0.0
2.36,0.0
2.44,0.0
2.52,0.0
2.6,0.0
2.68,0.0
2.76,0.0
2.84,0.0
2.92,0.0
3.0,0.0
3.08,0.0
3.16,0.0
3.24,0.0
3.32,0.0
3.4,0.0
3.48,0.0
3.56,0.0
3.64,0.0
3.72,0.0
3.8,0.0
3.88,0.0
type,0
