-4.04,0.0
-3.96,0.0
-3.88,0.0
-3.8,0.0
-3.72,0.0
-3.64,0.0
-3.56,0.0
-3.48,0.0
-3.4,0.0
-3.32,0.0
-3.24,0.0
-3.16,0.0
-3.08,0.0
-3.0,0.0
-2.92,0.0
-2.84,0.0
-2.76,0.0
-2.68,0.0
-2.6,0.0
-2.52,0.0
-2.44,0.0
-2.36,0.0
-2.28,0.0
-2.2,0.0
-2.12,0.0
-2.04,0.0
-1.96,0.0
-1.88,0.0
-1.8,0.0
-1.72,0.0
-1.64,9.99999993923e-09
-1.56,0.0
-1.48,0.000199999994948
-1.4,0.0
-1.32,9.99994610111e-41
-1.24,1.00000004904e-20
-1.16,0.000100039993413
-1.08,9.99999974738e-05
-1.0,9.99999974738e-05
-0.92,0.000800009991508
-0.84,0.000200040012714
-0.76,0.000300000014249
-0.68,0.000400040007662
-0.6,0.000800070003606
-0.52,0.000800090027042
-0.44,0.000900170067325
-0.36,0.00210012006573
-0.28,0.00190019002184
-0.2,0.00170020002406
-0.12,0.00340029993095
-0.04,0.00310040009208
0.04,0.00520046986639
0.12,0.00520059000701
0.2,0.00580069981515
0.28,0.00780094973743
0.36,0.0107010202482
0.44,0.0132010895759
0.52,0.0139015698805
0.6,0.016201550141
0.68,0.0181016791612
0.76,0.0225018989295
0.84,0.0194022897631
0.92,0.0243026092649
1.0,0.0235029999167
1.08,0.0288029294461
1.16,0.0343032814562
1.24,0.0346030406654
1.32,0.0337035097182
1.4,0.0390038527548
1.48,0.0416035875678
1.56,0.042703807354
1.64,0.0391037613153
1.72,0.0410039313138
1.8,0.0395039692521
1.88,0.0385040082037
1.96,0.0366036333144
2.04,0.0349038094282
2.12,0.0353032499552
2.2,0.0310030393302
2.28,0.0309030693024
2.36,0.0280025396496
2.44,0.025702919811
2.52,0.0248022098094
2.6,0.022702138871
2.68,0.0199021697044
2.76,0.016401739791
2.84,0.0136014297605
2.92,0.0126012405381
3.0,0.0103011904284
3.08,0.00860097073019
3.16,0.00780080026016
3.24,0.00550056993961
3.32,0.0040006400086
3.4,0.0047005796805
3.48,0.00380028993823
3.56,0.00270031020045
3.64,0.00170018000063
3.72,0.00140017003287
3.8,0.000600119994488
3.88,0.000600130006205
type,1
